passID;timestamp;stationRef;vehicleRef;charge
HXM4408181;27/11/2019 01:31;GF00;MA30QLI76818;2.5
KGW8865439;27/11/2019 02:08;KO00;WY00MLL63827;1
LRZ7977881;27/11/2019 02:10;GF00;WU78BMX13511;1
LRR2422204;27/11/2019 02:53;NE06;PD45WOT56494;2
HSV5163352;27/11/2019 03:33;GF00;UF84JOS00561;2.8
BKV4717446;27/11/2019 03:56;OO10;RK48BOP88344;2.8
WFF1455052;27/11/2019 06:11;NE15;PD45WOT56494;2
WHI9119109;27/11/2019 06:46;GF00;SL09NOT64494;2.5
DBV6853915;27/11/2019 08:27;KO08;KB55KTM48860;2.5
XKE9141650;27/11/2019 08:27;KO05;IX01MVL33676;2.5
MLF2851456;27/11/2019 09:26;GF00;WU78BMX13511;1
EAE0738654;27/11/2019 11:03;EG03;MU06LHX94338;1.5
LDV8778323;27/11/2019 11:50;GF00;YX66XYW62640;3.1
FNO8976462;27/11/2019 13:17;GF00;YX66XYW62640;3.1
MZY6257950;27/11/2019 13:46;MR08;EZ65FLV39493;2.8
UXZ2009140;27/11/2019 13:53;AO14;DP11ENT03275;3.1
CDM0101048;27/11/2019 14:47;KO09;WY00MLL63827;1
OZT6333669;27/11/2019 14:57;NE00;DV04FQL29609;2.2
DDZ3054046;27/11/2019 15:24;OO06;IC95TLY24827;2
NKB3668527;27/11/2019 16:24;KO07;KB55KTM48860;2.5
GLS0056350;27/11/2019 16:42;MR00;IZ65WAT29135;2
CTE7078092;27/11/2019 17:29;NE07;NZ35XLQ89678;1.5
KWC0347630;27/11/2019 20:45;NE03;JV67MTI17124;2.5
ZJM3222540;27/11/2019 22:01;NE05;FY47TUN40300;1
DIA3578966;27/11/2019 22:07;OO07;IC95TLY24827;2
YLB3425622;27/11/2019 23:01;MR00;KF48RSD79865;2.8
ZRP3717004;28/11/2019 01:03;NE03;ZY93PCY41868;2.8
RJF2026278;28/11/2019 02:16;OO11;BK77KNV91142;2.8
YRI7909122;28/11/2019 03:16;EG09;MU06LHX94338;1.5
ZBR2550430;28/11/2019 03:48;EG10;OY94SZK34436;3.1
HHP8863027;28/11/2019 05:06;MR00;QN23UHH39091;2.8
EEG6455578;28/11/2019 06:47;MR03;HE38BQH01623;2.8
JVQ4558696;28/11/2019 06:58;EG02;MX39VOS38645;2
VOH5586441;28/11/2019 07:41;EG05;TE24LCO18661;1.25
FUL7264528;28/11/2019 08:53;AO11;RR73DWB65452;2.8
ASZ7882266;28/11/2019 08:57;NE05;KB55KTM48860;2.8
TWT9060026;28/11/2019 09:13;KO03;WY00MLL63827;1
ATT8233466;28/11/2019 09:20;KO08;ED51EWW52190;2.8
RWW3253577;28/11/2019 09:52;AO19;DV04FQL29609;3.1
EKH9486227;28/11/2019 10:13;NE16;PM58XHX45588;1.5
EAI3669349;28/11/2019 11:11;MR00;QO68DIC93032;2.5
BBT9860036;28/11/2019 11:26;MR08;IZ65WAT29135;2
XLB4567860;28/11/2019 14:05;OO12;QX75YWC61835;2.5
QBP6786502;28/11/2019 14:56;GF00;MA30QLI76818;2.5
ESO7653354;28/11/2019 15:19;EG01;TE24LCO18661;1.25
SDF1844070;28/11/2019 15:21;NE07;NZ35XLQ89678;1.5
ULS3429502;28/11/2019 15:35;MR05;KF48RSD79865;2.8
ZHM3598756;28/11/2019 16:28;NE08;FY47TUN40300;1
QRO9437904;28/11/2019 17:08;EG10;XE59BZM26378;2.5
KCI9683372;28/11/2019 17:12;GF00;IO09FGE68100;2.8
LWI2410127;28/11/2019 17:20;AO03;LG64ARC91224;13
UQD1777366;28/11/2019 17:25;NE10;VX68BAR38623;1.5
UUO8372556;28/11/2019 17:51;KO08;IZ65WAT29135;2.8
PLY0557691;28/11/2019 19:53;OO12;WG11QVY31890;1
DBX2734049;28/11/2019 20:52;KO09;JO50FSF60755;2.2
FAA6333566;28/11/2019 20:55;KO00;WY00MLL63827;1
OTA2231941;28/11/2019 21:34;OO01;VJ92OYV94295;2.5
VSG2206342;28/11/2019 21:45;EG01;CK97FAU13897;2
MTS5950064;28/11/2019 21:56;GF00;PF04UCA93312;3.1
XCH8274267;28/11/2019 22:39;GF00;CK97FAU13897;2.5
EZV0532364;28/11/2019 22:41;OO04;XV40HUQ04740;1
XTW1209351;28/11/2019 22:53;KO09;TE24LCO18661;2.5
SHV9070577;28/11/2019 23:04;GF00;MA30QLI76818;2.5
PND0939054;28/11/2019 23:11;KO03;QU94IGC75528;1
LSF4581797;28/11/2019 23:39;NE08;UO75YNW62238;3.1
HIM2466196;29/11/2019 00:06;EG11;EC02LZC49528;2.8
RCT4279637;29/11/2019 00:09;NE09;HT62RDI04611;2.5
KDD2727396;29/11/2019 00:09;OO03;QR03XCJ37459;2.8
GYM0383707;29/11/2019 01:34;AO13;JF94VYA88954;2.8
PZE0112335;29/11/2019 02:43;EG06;EN26OAB52983;2.8
ZXF6241194;29/11/2019 02:59;EG07;UP28MBM38391;1.5
ZZH3901511;29/11/2019 03:05;KO02;SY96JDQ97089;1.5
YUP8577445;29/11/2019 03:09;EG05;EC02LZC49528;2.8
CXM1948608;29/11/2019 03:29;AO05;SU00RDZ36214;2.8
EVB5478452;29/11/2019 03:56;KO07;KB55KTM48860;2.5
OMT7792297;29/11/2019 04:05;NE05;NY14GZR94632;2.8
AZW4074865;29/11/2019 04:09;NE06;PM58XHX45588;1.5
ZTG8859834;29/11/2019 04:21;MR06;QO68DIC93032;2.5
VDL8158739;29/11/2019 04:28;KO08;ED51EWW52190;2.8
BFG4692806;29/11/2019 04:36;MR03;QO68DIC93032;2.5
SIJ1001331;29/11/2019 07:11;AO14;MX39VOS38645;2.8
YMU7456342;29/11/2019 07:18;EG01;FY47TUN40300;2.8
DNQ4664675;29/11/2019 07:38;GF00;JE65QJK64802;2.8
QGX0380563;29/11/2019 07:53;KO04;HW75BKT77773;2.2
LHU4121482;29/11/2019 07:59;OO12;BZ76ROL87339;3.1
YHB5075409;29/11/2019 09:18;AO05;QR03XCJ37459;2.8
DBE0625329;29/11/2019 10:24;AO01;LG64ARC91224;13
IYQ1784962;29/11/2019 11:25;EG09;MU06LHX94338;1.5
CUP5665785;29/11/2019 11:28;OO05;WG11QVY31890;1
HRL3793039;29/11/2019 11:34;MR00;QO68DIC93032;2.5
AAB8262708;29/11/2019 12:01;KO01;JO50FSF60755;2.2
ESW1983503;29/11/2019 12:04;AO11;HT62RDI04611;2.8
JEV4380253;29/11/2019 14:18;AO07;HT62RDI04611;2.8
ELN3643375;29/11/2019 14:49;OO05;AY38OQF67603;2.8
PEZ1153190;29/11/2019 14:52;GF00;MA30QLI76818;2.5
BHC2553760;29/11/2019 15:43;OO02;QX75YWC61835;2.5
CPH3628704;29/11/2019 16:59;OO09;EM54HQI58682;2.8
ERH1394316;29/11/2019 17:58;AO09;PE73VJU23485;2.8
NYX9045064;29/11/2019 20:34;AO14;HT62RDI04611;2.8
EIW3830209;29/11/2019 20:42;MR01;QN23UHH39091;2.8
QSR4719451;29/11/2019 20:50;AO04;MX39VOS38645;2.8
BOE7705566;29/11/2019 21:17;GF00;XF28DGK65250;2
WSK0946367;29/11/2019 21:26;GF00;MA30QLI76818;2.5
PFI8519395;30/11/2019 00:07;OO07;RK48BOP88344;2.8
ZOP8260219;30/11/2019 01:23;AO11;PE73VJU23485;2.8
YTI3973972;30/11/2019 01:28;MR08;EZ65FLV39493;2.8
KBX3354840;30/11/2019 01:41;OO03;QN12NTR81378;1.25
GLD9222901;30/11/2019 01:44;AO12;DP11ENT03275;3.1
EIZ7093459;30/11/2019 02:18;OO04;EM54HQI58682;2.8
UGT9458498;30/11/2019 02:54;AO15;DV04FQL29609;3.1
HYH8830398;30/11/2019 03:08;OO01;EE22TMX10817;2
EUM1350318;30/11/2019 03:23;NE05;BI87HYL81972;2.2
HQB9343827;30/11/2019 03:29;GF00;PF04UCA93312;3.1
ILH7097967;30/11/2019 03:32;MR04;KF48RSD79865;2.8
RLY6339342;30/11/2019 04:00;KO09;CR31GMR97972;1.5
SLN0184474;30/11/2019 04:21;OO08;KW50MJG67260;2.5
MLE5421154;30/11/2019 04:31;EG07;FL13UMN92207;2
AOU7699928;30/11/2019 06:15;GF00;MA30QLI76818;2.5
DOC3494889;30/11/2019 06:37;OO13;JF94VYA88954;2.8
ESK9425540;30/11/2019 06:48;OO00;AT19HLV57173;2.8
GQZ3742626;30/11/2019 07:16;OO12;JF94VYA88954;2.8
IFC7195791;30/11/2019 08:17;MR01;UA13YTK28483;2.8
QVK0071210;30/11/2019 08:31;AO06;HT62RDI04611;2.8
TUV8210949;30/11/2019 09:23;EG07;TE24LCO18661;1.25
RUR5946689;30/11/2019 10:26;OO00;AY38OQF67603;2.8
TPD5597191;30/11/2019 11:11;OO06;JF94VYA88954;2.8
QXQ4928859;30/11/2019 12:33;NE16;NO82BAX82566;3.1
BYE7388789;30/11/2019 12:59;NE16;QP02SYE47964;2.8
JQZ3244980;30/11/2019 13:13;OO06;JF94VYA88954;2.8
HHG7594332;30/11/2019 13:13;AO14;CR31GMR97972;2.8
IPO0606608;30/11/2019 17:44;MR00;QH15HWX24570;3.1
GMH0380572;30/11/2019 18:15;KO03;ED51EWW52190;2.8
LKK3123924;30/11/2019 18:25;NE14;NZ35XLQ89678;1.5
QZH6249781;30/11/2019 19:11;KO08;ZY93PCY41868;1.5
LST3053277;30/11/2019 21:21;OO07;AY38OQF67603;2.8
IAD1002256;30/11/2019 22:18;EG01;CR31GMR97972;1.5
KRF5642853;30/11/2019 22:21;AO17;HT62RDI04611;2.8
GCP4792773;30/11/2019 23:03;AO01;DV04FQL29609;3.1
VUN6640256;30/11/2019 23:56;AO11;YL27IFD65117;2
OFK7595507;2019-01-12 00:06:00;KO08;WY00MLL63827;1
OUA7365785;2019-01-12 00:10:00;OO01;QX75YWC61835;2.5
DMA6092086;2019-01-12 00:24:00;OO06;VX68BAR38623;2
GBO0782191;2019-01-12 01:27:00;NE09;FY47TUN40300;1
LMO4448014;2019-01-12 02:43:00;NE15;IA29IQS63679;1
YLG4107257;2019-01-12 04:32:00;OO08;QX75YWC61835;2.5
HVT7916436;2019-01-12 05:11:00;OO03;JF94VYA88954;2.8
KXS9538271;2019-01-12 06:00:00;AO12;PE73VJU23485;2.8
BYT0260564;2019-01-12 07:28:00;MR01;QN23UHH39091;2.8
HVS8147257;2019-01-12 08:25:00;KO06;QW79CHL42244;2.8
YIO0932362;2019-01-12 09:15:00;AO01;RR73DWB65452;2.8
MAX4675125;2019-01-12 09:43:00;NE11;VX68BAR38623;1.5
CDX3394907;2019-01-12 11:00:00;OO10;JF94VYA88954;2.8
AAK2274580;2019-01-12 12:28:00;GF00;IO09FGE68100;2.8
CRF5922957;2019-01-12 13:29:00;EG07;IN99SEN20660;2.8
QFE3025664;2019-01-12 14:08:00;OO11;EE22TMX10817;2
NUY6233649;2019-01-12 14:08:00;EG06;EC02LZC49528;2.8
YTD6700968;2019-01-12 14:17:00;EG04;CM15YCB60994;2
LNG1187144;2019-01-12 14:50:00;NE06;JV67MTI17124;2.5
DCC2551021;2019-01-12 14:56:00;NE01;QP02SYE47964;2.8
NGB8957634;2019-01-12 16:27:00;MR03;IZ65WAT29135;2
MVG3734921;2019-01-12 17:03:00;EG08;JD78PQD35395;1
RZN6378050;2019-01-12 17:42:00;EG04;TE24LCO18661;1.25
ZVC2167184;2019-01-12 17:51:00;OO08;QR03XCJ37459;2.8
EZW7607892;2019-01-12 17:54:00;GF00;XF28DGK65250;2
SVW0513487;2019-01-12 18:57:00;NE12;NY14GZR94632;2.8
MME3759083;2019-01-12 19:22:00;AO03;UP28MBM38391;2.8
KQK7214321;2019-01-12 20:54:00;AO05;BZ76ROL87339;1
PBZ8151794;2019-01-12 21:38:00;EG00;MU06LHX94338;1.5
PNO9480326;2019-01-12 22:15:00;EG02;CM15YCB60994;2
EPD5564884;2019-02-12 00:35:00;GF00;UF84JOS00561;2.8
SOM2506269;2019-02-12 00:59:00;NE14;EV77EDV52985;1
MUK3963706;2019-02-12 01:01:00;EG08;IW53OQE31439;2.8
CHS1216322;2019-02-12 01:21:00;NE10;EV77EDV52985;1
ABF5516149;2019-02-12 01:28:00;OO04;QX75YWC61835;2.5
UTD2007019;2019-02-12 05:05:00;EG09;IN99SEN20660;2.8
CXJ8638922;2019-02-12 05:24:00;GF00;MA30QLI76818;2.5
WMM9844451;2019-02-12 06:19:00;KO03;WY00MLL63827;1
CVE4928344;2019-02-12 08:19:00;OO11;AY38OQF67603;2.8
VFT4336955;2019-02-12 08:46:00;KO02;QO77TFN61853;1.5
JLJ2369546;2019-02-12 08:54:00;MR03;HE38BQH01623;2.8
YEZ8687361;2019-02-12 10:53:00;AO03;PE73VJU23485;2.8
QEI4619223;2019-02-12 12:20:00;AO00;DP11ENT03275;3.1
BGZ0483408;2019-02-12 12:48:00;KO03;IX01MVL33676;2.5
OHE7885828;2019-02-12 13:30:00;KO08;NY14GZR94632;1
GWX5782536;2019-02-12 14:45:00;GF00;PF04UCA93312;3.1
UUV8258484;2019-02-12 14:51:00;MR08;EZ65FLV39493;2.8
ECJ1141166;2019-02-12 15:32:00;NE00;PD45WOT56494;2
KOU6934395;2019-02-12 16:00:00;EG10;XE59BZM26378;2.5
MCC0740427;2019-02-12 16:03:00;MR06;IZ65WAT29135;2
XTX1367190;2019-02-12 16:04:00;EG06;CM15YCB60994;2
DXQ5861865;2019-02-12 16:13:00;AO11;MX39VOS38645;2.8
FHY6989137;2019-02-12 16:46:00;EG10;EC02LZC49528;2.8
LHG3369327;2019-02-12 17:54:00;AO03;UP28MBM38391;2.8
BOO7783539;2019-02-12 18:53:00;GF00;JE65QJK64802;2.8
XIN0826824;2019-02-12 19:11:00;MR00;EZ65FLV39493;2.8
GKO1201635;2019-02-12 20:22:00;KO08;QO77TFN61853;2.2
XCF2125729;2019-02-12 20:51:00;OO07;AY38OQF67603;2.8
RSM8997956;2019-02-12 21:52:00;AO06;PE73VJU23485;2.8
MYK8054987;2019-03-12 00:02:00;EG00;HE38BQH01623;3.1
NXO6639292;2019-03-12 00:20:00;EG04;EC02LZC49528;2.8
NLA4041303;2019-03-12 01:05:00;GF00;MA30QLI76818;2.5
TZI2550077;2019-03-12 01:50:00;AO06;HT62RDI04611;2.8
RVL1102806;2019-03-12 02:19:00;KO04;NO82BAX82566;1.25
ROU9027943;2019-03-12 02:31:00;GF00;QN12NTR81378;2.8
FHY8606526;2019-03-12 04:01:00;KO04;ED51EWW52190;2.8
QJY2190224;2019-03-12 06:58:00;KO04;QW79CHL42244;2.8
CYN2205729;2019-03-12 07:07:00;KO02;KB55KTM48860;2.5
XNY1015968;2019-03-12 07:10:00;AO04;IO09FGE68100;2.8
NDF2365409;2019-03-12 08:08:00;AO01;SY96JDQ97089;1.5
XOI3953133;2019-03-12 10:01:00;MR02;UA13YTK28483;2.8
LMT3418593;2019-03-12 10:30:00;OO07;XV40HUQ04740;1
HML1241640;2019-03-12 10:50:00;GF00;QN12NTR81378;2.8
MIR3596439;2019-03-12 11:10:00;EG07;DW44ZOO26361;2.5
OSD5771483;2019-03-12 12:31:00;EG05;JD78PQD35395;1
RXW7411891;2019-03-12 13:00:00;AO07;RR73DWB65452;2.8
YEE5301937;2019-03-12 13:08:00;EG03;PM58XHX45588;2
DBD4934259;2019-03-12 13:44:00;MR05;KF48RSD79865;2.8
DOF1711687;2019-03-12 15:05:00;GF00;PF04UCA93312;3.1
LCV2102573;2019-03-12 15:19:00;GF00;UF84JOS00561;2.8
CTR0086951;2019-03-12 15:24:00;GF00;IO09FGE68100;2.8
WGM7366093;2019-03-12 15:30:00;OO08;RK48BOP88344;2.8
VOI4731875;2019-03-12 16:59:00;NE11;QR03XCJ37459;1.5
EHF3157869;2019-03-12 17:04:00;KO09;RV87TIY76692;2.5
EAW0316693;2019-03-12 18:55:00;NE16;NZ35XLQ89678;1.5
CZB0120094;2019-03-12 21:11:00;AO13;UP28MBM38391;2.8
ZSG6652283;2019-03-12 21:47:00;KO08;UA13YTK28483;2.5
YPS9058758;2019-03-12 22:12:00;EG00;XE59BZM26378;2.5
IMX3610577;2019-03-12 22:21:00;NE12;VX68BAR38623;1.5
CHZ6819011;2019-04-12 00:34:00;EG06;TV81MAQ99005;2.8
XLF7233296;2019-04-12 01:03:00;KO08;IX01MVL33676;2.5
EON9932522;2019-04-12 01:14:00;NE14;EV77EDV52985;1
VDL1197253;2019-04-12 01:41:00;KO02;RV87TIY76692;2.5
GVY5880736;2019-04-12 01:43:00;NE11;PD45WOT56494;2
GBW3731127;2019-04-12 01:54:00;OO10;EM54HQI58682;2.8
BCE5692747;2019-04-12 02:04:00;MR01;PE73VJU23485;1.5
PIN0123275;2019-04-12 03:07:00;KO00;QO77TFN61853;2.2
EVP5178620;2019-04-12 03:14:00;GF00;BY85QGR11636;2.5
ZDJ4520882;2019-04-12 04:39:00;NE01;PM58XHX45588;1.5
HOG8625543;2019-04-12 05:29:00;KO02;QO77TFN61853;2.2
QVN7616288;2019-04-12 06:16:00;AO18;SL09NOT64494;2.8
FMB9537814;2019-04-12 06:18:00;EG09;EC02LZC49528;2.8
YEH3044170;2019-04-12 08:01:00;AO01;BZ76ROL87339;1
DRZ1370470;2019-04-12 08:05:00;GF00;CK97FAU13897;2.5
GBU6125879;2019-04-12 08:07:00;GF00;UF84JOS00561;2.8
BHF0700950;2019-04-12 08:39:00;KO07;KF48RSD79865;1
GOR1122625;2019-04-12 09:17:00;EG08;IN99SEN20660;2.8
LUZ2856146;2019-04-12 09:27:00;KO08;FL13UMN92207;1
EOT5942196;2019-04-12 09:33:00;MR06;BI87HYL81972;1
GOX5681346;2019-04-12 09:56:00;GF00;MA30QLI76818;2.5
DIW5142797;2019-04-12 10:00:00;AO01;QO77TFN61853;2.8
MCO0994545;2019-04-12 10:05:00;KO09;KB55KTM48860;2.5
OWV5277521;2019-04-12 12:48:00;MR07;HE38BQH01623;2.8
ESI6875470;2019-04-12 13:08:00;OO10;XV40HUQ04740;1
OEM4301599;2019-04-12 13:26:00;NE04;NY14GZR94632;2
MGH4618351;2019-04-12 13:42:00;AO12;DP11ENT03275;3.1
ANQ3488207;2019-04-12 14:04:00;KO09;HW75BKT77773;2.2
RMB8079499;2019-04-12 14:08:00;KO00;KB55KTM48860;2.5
VPM2283406;2019-04-12 14:10:00;KO05;DP11ENT03275;2.2
OFQ2981989;2019-04-12 14:34:00;NE05;IZ65WAT29135;2
BHB5970774;2019-04-12 16:43:00;NE04;IA29IQS63679;1
SAB4009169;2019-04-12 19:53:00;KO04;QW79CHL42244;2.8
RKE8043044;2019-04-12 20:14:00;OO07;LC72NRN52084;3.1
UYY7266330;2019-04-12 22:18:00;KO04;QW79CHL42244;2.8
YAA4976354;2019-04-12 22:22:00;NE12;EV77EDV52985;1
GUB6035662;2019-04-12 22:35:00;OO11;AY38OQF67603;2.8
TEC8591429;2019-04-12 22:53:00;MR07;BI87HYL81972;1
VYM6644457;2019-04-12 23:40:00;GF00;EN26OAB52983;1.25
BZC9771259;2019-04-12 23:40:00;KO03;FL13UMN92207;1
OLF5963013;2019-05-12 00:50:00;MR02;HA82SCK64299;1.5
XQJ8687427;2019-05-12 02:47:00;KO05;KB55KTM48860;2.5
LXS0150310;2019-05-12 03:18:00;EG10;QU94IGC75528;1.25
WHH9799345;2019-05-12 03:49:00;EG09;MU06LHX94338;1.5
XRM0814044;2019-05-12 04:36:00;AO12;LG64ARC91224;13
CWR9309051;2019-05-12 04:39:00;OO04;VJ92OYV94295;2.5
OKL8451000;2019-05-12 05:40:00;MR01;BI87HYL81972;1
IQF4008744;2019-05-12 06:00:00;AO10;DV04FQL29609;3.1
JJZ3687394;2019-05-12 06:30:00;MR03;XV91YMP27722;2.5
PBZ4176371;2019-05-12 07:39:00;GF00;SL09NOT64494;2.5
WLU4054149;2019-05-12 07:47:00;EG00;IN99SEN20660;2.8
AGM0193667;2019-05-12 08:03:00;KO01;QO77TFN61853;2.2
MAZ2398592;2019-05-12 08:05:00;NE14;NO82BAX82566;1.25
UVD4121922;2019-05-12 08:44:00;KO01;IC95TLY24827;2.8
WCO8779746;2019-05-12 10:40:00;MR04;KF48RSD79865;2.8
FWD1136830;2019-05-12 12:50:00;EG11;VL67TFO75321;13
WXE8741617;2019-05-12 12:59:00;OO12;RK48BOP88344;2.8
YXE9526189;2019-05-12 13:16:00;OO07;BK77KNV91142;2.8
WSD5498980;2019-05-12 13:25:00;GF00;MA30QLI76818;2.5
PKT7154175;2019-05-12 13:29:00;KO09;QW79CHL42244;2.8
EVU5528909;2019-05-12 14:05:00;GF00;WU78BMX13511;1
DCB4065680;2019-05-12 14:15:00;AO19;DV04FQL29609;3.1
VRE2833039;2019-05-12 16:09:00;GF00;XF28DGK65250;2
JMR9094135;2019-05-12 16:16:00;AO08;HT62RDI04611;2.8
TWJ2296417;2019-05-12 17:04:00;MR06;HE38BQH01623;2.8
BKW9118400;2019-05-12 17:13:00;AO01;RR73DWB65452;2.8
BUS1102716;2019-05-12 17:15:00;GF00;MP14WFM40909;2.8
QXX9271442;2019-05-12 17:27:00;MR02;UA13YTK28483;2.8
PVG7603665;2019-05-12 17:48:00;OO10;AT19HLV57173;2.8
JYX1149453;2019-05-12 18:00:00;AO19;PD45WOT56494;2.8
HWS5353896;2019-05-12 19:23:00;AO06;PE73VJU23485;2.8
TFA6415623;2019-05-12 19:43:00;MR00;UA13YTK28483;2.8
ZTT2649893;2019-05-12 19:59:00;AO07;OC94ASJ72024;2.8
AKI4992470;2019-05-12 20:02:00;MR08;HR53SRO94328;13
NLS8049316;2019-05-12 20:26:00;OO11;XV40HUQ04740;1
WEU0641692;2019-05-12 20:34:00;NE04;NZ35XLQ89678;1.5
JAK5381602;2019-05-12 22:14:00;MR02;QN23UHH39091;2.8
HGI4673391;2019-05-12 22:23:00;OO07;QR03XCJ37459;2.8
CHV0318272;2019-05-12 22:45:00;NE06;WG11QVY31890;2.2
ABB5267185;2019-05-12 22:55:00;NE14;IA29IQS63679;1
HNT3346255;2019-05-12 23:02:00;OO06;WG11QVY31890;1
PKO2955503;2019-05-12 23:17:00;MR08;EZ65FLV39493;2.8
IEE0256712;2019-06-12 01:33:00;MR02;EZ65FLV39493;2.8
XGC8300490;2019-06-12 02:40:00;KO06;QO77TFN61853;2.2
ZCQ0808936;2019-06-12 04:14:00;GF00;XF28DGK65250;2
GFE7121901;2019-06-12 04:38:00;MR07;QO68DIC93032;2.5
GKX1867969;2019-06-12 05:10:00;OO07;IX01MVL33676;2.2
JLI8791160;2019-06-12 06:39:00;AO13;HT62RDI04611;2.8
JBW9755514;2019-06-12 08:22:00;KO05;RV87TIY76692;2.5
JLN3363622;2019-06-12 08:45:00;EG06;MU06LHX94338;1.5
LTN3020156;2019-06-12 08:54:00;NE10;HT62RDI04611;1.25
MXA3269310;2019-06-12 09:19:00;OO04;EE22TMX10817;2
THV6745197;2019-06-12 09:44:00;GF00;UF84JOS00561;2.8
HIP3561796;2019-06-12 09:47:00;GF00;MA30QLI76818;2.5
RAZ4053114;2019-06-12 10:12:00;KO02;BI87HYL81972;1.25
ERF3729559;2019-06-12 10:57:00;EG11;VL67TFO75321;13
LXO9604473;2019-06-12 12:07:00;EG06;QU94IGC75528;1.25
COG9202090;2019-06-12 12:28:00;NE01;AY38OQF67603;1
SUR2585770;2019-06-12 12:45:00;OO01;RK48BOP88344;2.8
MTG2522865;2019-06-12 13:38:00;KO08;QO77TFN61853;2.2
JWW5463911;2019-06-12 14:00:00;EG02;TE24LCO18661;1.25
GUU7337315;2019-06-12 15:15:00;KO06;ED51EWW52190;2.8
NVZ8132213;2019-06-12 16:31:00;AO02;PE73VJU23485;2.8
PXA4081975;2019-06-12 16:44:00;KO00;QO77TFN61853;2.2
CCX0405775;2019-06-12 17:51:00;MR07;BI87HYL81972;1.5
ZFY0992152;2019-06-12 17:52:00;KO09;FL13UMN92207;1
YYG7724547;2019-06-12 18:18:00;EG01;IN99SEN20660;2.8
BKQ4523440;2019-06-12 19:34:00;NE10;FY47TUN40300;1
GYX8853640;2019-06-12 19:51:00;OO10;EM54HQI58682;2.8
LRB5460741;2019-06-12 20:29:00;MR05;UA13YTK28483;2.8
UUH7531689;2019-06-12 20:41:00;NE04;PM58XHX45588;1.5
TIN6787697;2019-06-12 20:48:00;GF00;IO09FGE68100;2.8
AFK5703956;2019-06-12 20:51:00;NE03;PM58XHX45588;1.5
LOF4940240;2019-06-12 23:54:00;EG07;TE24LCO18661;1.25
FCD3717164;2019-07-12 00:19:00;EG06;EC02LZC49528;2.8
ZEC7832658;2019-07-12 00:36:00;EG02;TE24LCO18661;1.25
YJV6191299;2019-07-12 02:01:00;KO01;DO24BCW15511;1.25
CSQ2436436;2019-07-12 03:10:00;KO06;QO77TFN61853;2.2
MRW7204986;2019-07-12 03:37:00;AO12;DP11ENT03275;3.1
QDJ2215092;2019-07-12 03:43:00;OO11;JF94VYA88954;2.8
AUK2917702;2019-07-12 06:14:00;KO08;JO50FSF60755;2.2
AKK1895817;2019-07-12 06:19:00;KO03;ZY93PCY41868;1.5
WWJ6928400;2019-07-12 06:22:00;AO04;BM25PHF40639;13
SXN8747664;2019-07-12 06:49:00;GF00;UF84JOS00561;2.8
BWD9137542;2019-07-12 06:51:00;MR08;QO68DIC93032;2.5
JOL6934247;2019-07-12 07:58:00;KO00;ZY93PCY41868;1.5
KDF6945723;2019-07-12 08:01:00;AO09;LG64ARC91224;13
CVP8987336;2019-07-12 09:30:00;GF00;UF84JOS00561;2.8
OCY7191269;2019-07-12 09:38:00;KO01;ED51EWW52190;2.8
RAK5029227;2019-07-12 09:58:00;MR00;HA82SCK64299;1.5
JQI8600425;2019-07-12 10:09:00;MR02;QN23UHH39091;2.8
SXQ2543309;2019-07-12 10:53:00;KO09;JO50FSF60755;2.2
UUM3635462;2019-07-12 11:07:00;NE02;WY00MLL63827;2.2
BVM7893498;2019-07-12 12:38:00;KO06;YL27IFD65117;1.5
WGK3836964;2019-07-12 13:24:00;GF00;SL09NOT64494;2.5
KYV5436947;2019-07-12 13:31:00;EG03;IN99SEN20660;2.8
KSV7142333;2019-07-12 14:17:00;AO13;BM25PHF40639;13
MKN0619773;2019-07-12 14:28:00;MR02;QH15HWX24570;3.1
UOW8038837;2019-07-12 15:06:00;NE02;QP02SYE47964;2.8
YRU8800087;2019-07-12 15:12:00;AO09;HT62RDI04611;2.8
TBF2718032;2019-07-12 15:47:00;GF00;XF28DGK65250;2
RAB4570159;2019-07-12 16:02:00;NE12;OC94ASJ72024;2.5
AOP3477589;2019-07-12 16:36:00;MR00;HE38BQH01623;2.8
WRV9038803;2019-07-12 16:45:00;OO05;RK48BOP88344;2.8
SEN5428005;2019-07-12 17:38:00;MR01;QO68DIC93032;2.5
BZP7882910;2019-07-12 18:03:00;OO03;LC72NRN52084;3.1
PII2004855;2019-07-12 18:41:00;NE16;EV77EDV52985;1
UXG4149324;2019-07-12 19:44:00;AO11;UF84JOS00561;2.8
UCI8941925;2019-07-12 20:09:00;AO18;MX39VOS38645;2.8
CPI6082553;2019-07-12 20:10:00;NE01;NY14GZR94632;2.8
KVD4000524;2019-07-12 21:02:00;OO12;LC72NRN52084;3.1
UIV0531123;2019-07-12 21:15:00;MR01;HE38BQH01623;2.8
RIP5025550;2019-07-12 22:42:00;NE00;EV77EDV52985;1
SYB1845057;2019-07-12 22:49:00;KO09;QO77TFN61853;2.2
XYD8164477;2019-07-12 22:50:00;EG04;CM15YCB60994;2
DMO1312613;2019-08-12 00:35:00;AO11;YL27IFD65117;2
POD2309691;2019-08-12 01:27:00;MR01;MU06LHX94338;2.8
GYL6557728;2019-08-12 02:59:00;NE09;NZ35XLQ89678;1.5
VOF7052147;2019-08-12 03:35:00;AO18;DV04FQL29609;3.1
